,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
8429,2020-10-18,18,10,2020,2215,24,Canada,CA,CAN,37411038.0,America,85.13530151
8430,2020-10-17,17,10,2020,2374,23,Canada,CA,CAN,37411038.0,America,84.05807933
8431,2020-10-16,16,10,2020,2345,35,Canada,CA,CAN,37411038.0,America,83.38982736
8432,2020-10-15,15,10,2020,2506,10,Canada,CA,CAN,37411038.0,America,81.87155887
8433,2020-10-14,14,10,2020,4042,27,Canada,CA,CAN,37411038.0,America,79.97639627
8434,2020-10-13,13,10,2020,4722,42,Canada,CA,CAN,37411038.0,America,73.60929146
8435,2020-10-12,12,10,2020,0,0,Canada,CA,CAN,37411038.0,America,66.80381336
8436,2020-10-11,11,10,2020,0,0,Canada,CA,CAN,37411038.0,America,70.69036684
8437,2020-10-10,10,10,2020,2558,28,Canada,CA,CAN,37411038.0,America,73.93807143
8438,2020-10-09,9,10,2020,2436,16,Canada,CA,CAN,37411038.0,America,70.74115399
8439,2020-10-08,8,10,2020,1800,11,Canada,CA,CAN,37411038.0,America,67.81421034
8440,2020-10-07,7,10,2020,2363,26,Canada,CA,CAN,37411038.0,America,65.91637473
8441,2020-10-06,6,10,2020,2804,23,Canada,CA,CAN,37411038.0,America,62.93597093
8442,2020-10-05,5,10,2020,1685,19,Canada,CA,CAN,37411038.0,America,60.16138873
8443,2020-10-04,4,10,2020,1812,53,Canada,CA,CAN,37411038.0,America,57.99625234
8444,2020-10-03,3,10,2020,2124,90,Canada,CA,CAN,37411038.0,America,55.45956784
8445,2020-10-02,2,10,2020,1777,22,Canada,CA,CAN,37411038.0,America,52.57271931
8446,2020-10-01,1,10,2020,1797,6,Canada,CA,CAN,37411038.0,America,50.81655313
8447,2020-09-30,30,9,2020,1660,13,Canada,CA,CAN,37411038.0,America,48.53647739
8448,2020-09-29,29,9,2020,2176,10,Canada,CA,CAN,37411038.0,America,46.21897954
8449,2020-09-28,28,9,2020,1454,6,Canada,CA,CAN,37411038.0,America,44.01374803
8450,2020-09-27,27,9,2020,1215,7,Canada,CA,CAN,37411038.0,America,41.51181264
8451,2020-09-26,26,9,2020,1362,6,Canada,CA,CAN,37411038.0,America,39.64070711
8452,2020-09-25,25,9,2020,1341,6,Canada,CA,CAN,37411038.0,America,37.8765219
8453,2020-09-24,24,9,2020,1090,9,Canada,CA,CAN,37411038.0,America,35.97601328
8454,2020-09-23,23,9,2020,1248,6,Canada,CA,CAN,37411038.0,America,34.52189699
8455,2020-09-22,22,9,2020,1766,11,Canada,CA,CAN,37411038.0,America,35.47883381
8456,2020-09-21,21,9,2020,875,6,Canada,CA,CAN,37411038.0,America,31.41853482
8457,2020-09-20,20,9,2020,863,6,Canada,CA,CAN,37411038.0,America,30.14885607
8458,2020-09-19,19,9,2020,1044,5,Canada,CA,CAN,37411038.0,America,28.83373618
8459,2020-09-18,18,9,2020,1120,7,Canada,CA,CAN,37411038.0,America,27.72978392
8460,2020-09-17,17,9,2020,944,5,Canada,CA,CAN,37411038.0,America,26.25962958
8461,2020-09-16,16,9,2020,793,9,Canada,CA,CAN,37411038.0,America,25.06746806
8462,2020-09-15,15,9,2020,1351,8,Canada,CA,CAN,37411038.0,America,24.22279756
8463,2020-09-14,14,9,2020,518,1,Canada,CA,CAN,37411038.0,America,23.30595585
8464,2020-09-13,13,9,2020,515,7,Canada,CA,CAN,37411038.0,America,22.63503087
8465,2020-09-12,12,9,2020,702,0,Canada,CA,CAN,37411038.0,America,22.10042929
8466,2020-09-11,11,9,2020,630,8,Canada,CA,CAN,37411038.0,America,21.58721177
8467,2020-09-10,10,9,2020,546,2,Canada,CA,CAN,37411038.0,America,21.0552832
8468,2020-09-09,9,9,2020,1606,7,Canada,CA,CAN,37411038.0,America,20.79332843
8469,2020-09-08,8,9,2020,247,1,Canada,CA,CAN,37411038.0,America,17.36118629
8470,2020-09-07,7,9,2020,400,2,Canada,CA,CAN,37411038.0,America,18.70838227
8471,2020-09-06,6,9,2020,371,2,Canada,CA,CAN,37411038.0,America,18.35287222
8472,2020-09-05,5,9,2020,631,0,Canada,CA,CAN,37411038.0,America,18.04814932
8473,2020-09-04,4,9,2020,570,6,Canada,CA,CAN,37411038.0,America,17.69531228
8474,2020-09-03,3,9,2020,498,3,Canada,CA,CAN,37411038.0,America,17.1954598
8475,2020-09-02,2,9,2020,477,6,Canada,CA,CAN,37411038.0,America,16.76243252
8476,2020-09-01,1,9,2020,1008,9,Canada,CA,CAN,37411038.0,America,16.24119598
8477,2020-08-31,31,8,2020,267,4,Canada,CA,CAN,37411038.0,America,15.64511522
8478,2020-08-30,30,8,2020,315,5,Canada,CA,CAN,37411038.0,America,15.46067767
8479,2020-08-29,29,8,2020,510,6,Canada,CA,CAN,37411038.0,America,15.25218306
8480,2020-08-28,28,8,2020,431,8,Canada,CA,CAN,37411038.0,America,15.00626633
8481,2020-08-27,27,8,2020,448,4,Canada,CA,CAN,37411038.0,America,14.93676813
8482,2020-08-26,26,8,2020,322,7,Canada,CA,CAN,37411038.0,America,14.86994293
8483,2020-08-25,25,8,2020,751,10,Canada,CA,CAN,37411038.0,America,14.78173367
8484,2020-08-24,24,8,2020,267,2,Canada,CA,CAN,37411038.0,America,14.554528
8485,2020-08-23,23,8,2020,257,7,Canada,CA,CAN,37411038.0,America,14.49572182
8486,2020-08-22,22,8,2020,499,10,Canada,CA,CAN,37411038.0,America,14.43958866
8487,2020-08-21,21,8,2020,383,5,Canada,CA,CAN,37411038.0,America,14.23911307
8488,2020-08-20,20,8,2020,336,4,Canada,CA,CAN,37411038.0,America,14.21505599
8489,2020-08-19,19,8,2020,282,13,Canada,CA,CAN,37411038.0,America,14.37276346
8490,2020-08-18,18,8,2020,785,6,Canada,CA,CAN,37411038.0,America,15.65046124
8491,2020-08-17,17,8,2020,198,2,Canada,CA,CAN,37411038.0,America,13.9450822
8492,2020-08-16,16,8,2020,237,4,Canada,CA,CAN,37411038.0,America,14.17763388
8493,2020-08-15,15,8,2020,418,5,Canada,CA,CAN,37411038.0,America,14.31128428
8494,2020-08-14,14,8,2020,405,9,Canada,CA,CAN,37411038.0,America,14.56522003
8495,2020-08-13,13,8,2020,423,15,Canada,CA,CAN,37411038.0,America,14.36207143
8496,2020-08-12,12,8,2020,289,4,Canada,CA,CAN,37411038.0,America,14.50374085
8497,2020-08-11,11,8,2020,666,6,Canada,CA,CAN,37411038.0,America,14.75500359
8498,2020-08-10,10,8,2020,245,5,Canada,CA,CAN,37411038.0,America,14.84321285
8499,2020-08-09,9,8,2020,236,6,Canada,CA,CAN,37411038.0,America,15.13724372
8500,2020-08-08,8,8,2020,424,4,Canada,CA,CAN,37411038.0,America,15.44196662
8501,2020-08-07,7,8,2020,374,4,Canada,CA,CAN,37411038.0,America,15.73599749
8502,2020-08-06,6,8,2020,395,4,Canada,CA,CAN,37411038.0,America,15.89103195
8503,2020-08-05,5,8,2020,760,11,Canada,CA,CAN,37411038.0,America,16.28663711
8504,2020-08-04,4,8,2020,147,2,Canada,CA,CAN,37411038.0,America,15.78143862
8505,2020-08-03,3,8,2020,285,4,Canada,CA,CAN,37411038.0,America,17.46008758
8506,2020-08-02,2,8,2020,287,6,Canada,CA,CAN,37411038.0,America,18.5159257
8507,2020-08-01,1,8,2020,513,6,Canada,CA,CAN,37411038.0,America,17.74877243
8508,2020-07-31,31,7,2020,329,12,Canada,CA,CAN,37411038.0,America,17.46008758
8509,2020-07-30,30,7,2020,476,5,Canada,CA,CAN,37411038.0,America,17.74877243
8510,2020-07-29,29,7,2020,383,11,Canada,CA,CAN,37411038.0,America,17.38791637
8511,2020-07-28,28,7,2020,699,11,Canada,CA,CAN,37411038.0,America,17.24891996
8512,2020-07-27,27,7,2020,355,5,Canada,CA,CAN,37411038.0,America,16.8907369
8513,2020-07-26,26,7,2020,350,4,Canada,CA,CAN,37411038.0,America,16.59403302
8514,2020-07-25,25,7,2020,534,7,Canada,CA,CAN,37411038.0,America,16.249215
8515,2020-07-24,24,7,2020,432,4,Canada,CA,CAN,37411038.0,America,15.67986432
8516,2020-07-23,23,7,2020,543,8,Canada,CA,CAN,37411038.0,America,15.51681084
8517,2020-07-22,22,7,2020,571,4,Canada,CA,CAN,37411038.0,America,14.77906066
8518,2020-07-21,21,7,2020,775,6,Canada,CA,CAN,37411038.0,America,13.87291098
8519,2020-07-20,20,7,2020,680,13,Canada,CA,CAN,37411038.0,America,12.86786002
8520,2020-07-19,19,7,2020,0,0,Canada,CA,CAN,37411038.0,America,11.63560337
8521,2020-07-18,18,7,2020,405,12,Canada,CA,CAN,37411038.0,America,12.23970316
8522,2020-07-17,17,7,2020,437,17,Canada,CA,CAN,37411038.0,America,12.00982448
8523,2020-07-16,16,7,2020,341,12,Canada,CA,CAN,37411038.0,America,12.35731551
8524,2020-07-15,15,7,2020,331,8,Canada,CA,CAN,37411038.0,America,11.44581981
8525,2020-07-14,14,7,2020,565,7,Canada,CA,CAN,37411038.0,America,11.32553446
8526,2020-07-13,13,7,2020,244,10,Canada,CA,CAN,37411038.0,America,11.60085427
8527,2020-07-12,12,7,2020,221,14,Canada,CA,CAN,37411038.0,America,11.53135607
8528,2020-07-11,11,7,2020,321,10,Canada,CA,CAN,37411038.0,America,11.5767972
8529,2020-07-10,10,7,2020,371,12,Canada,CA,CAN,37411038.0,America,11.17851902
8530,2020-07-09,9,7,2020,267,26,Canada,CA,CAN,37411038.0,America,11.17317301
8531,2020-07-08,8,7,2020,232,18,Canada,CA,CAN,37411038.0,America,11.2052491
8532,2020-07-07,7,7,2020,399,9,Canada,CA,CAN,37411038.0,America,11.45651185
8533,2020-07-06,6,7,2020,219,10,Canada,CA,CAN,37411038.0,America,11.22128715
8534,2020-07-05,5,7,2020,226,11,Canada,CA,CAN,37411038.0,America,11.48591493
8535,2020-07-04,4,7,2020,319,21,Canada,CA,CAN,37411038.0,America,11.92428823
8536,2020-07-03,3,7,2020,567,51,Canada,CA,CAN,37411038.0,America,12.16485894
8537,2020-07-02,2,7,2020,0,0,Canada,CA,CAN,37411038.0,America,11.63025736
8538,2020-07-01,1,7,2020,286,25,Canada,CA,CAN,37411038.0,America,12.66203841
8539,2020-06-30,30,6,2020,668,44,Canada,CA,CAN,37411038.0,America,12.75292068
8540,2020-06-29,29,6,2020,218,6,Canada,CA,CAN,37411038.0,America,11.92963424
8541,2020-06-28,28,6,2020,238,8,Canada,CA,CAN,37411038.0,America,12.3546425
8542,2020-06-27,27,6,2020,172,4,Canada,CA,CAN,37411038.0,America,12.96676131
8543,2020-06-26,26,6,2020,369,20,Canada,CA,CAN,37411038.0,America,13.61095621
8544,2020-06-25,25,6,2020,279,30,Canada,CA,CAN,37411038.0,America,13.70718449
8545,2020-06-24,24,6,2020,326,18,Canada,CA,CAN,37411038.0,America,14.22307502
8546,2020-06-23,23,6,2020,311,6,Canada,CA,CAN,37411038.0,America,14.44493467
8547,2020-06-22,22,6,2020,318,20,Canada,CA,CAN,37411038.0,America,15.07041852
8548,2020-06-21,21,6,2020,390,64,Canada,CA,CAN,37411038.0,America,15.93647308
8549,2020-06-20,20,6,2020,409,46,Canada,CA,CAN,37411038.0,America,16.8239117
8550,2020-06-19,19,6,2020,367,46,Canada,CA,CAN,37411038.0,America,17.35851328
8551,2020-06-18,18,6,2020,386,41,Canada,CA,CAN,37411038.0,America,18.09091745
8552,2020-06-17,17,6,2020,320,38,Canada,CA,CAN,37411038.0,America,18.86341673
8553,2020-06-16,16,6,2020,360,29,Canada,CA,CAN,37411038.0,America,19.89252477
8554,2020-06-15,15,6,2020,377,39,Canada,CA,CAN,37411038.0,America,20.95638191
8555,2020-06-14,14,6,2020,467,58,Canada,CA,CAN,37411038.0,America,21.97212491
8556,2020-06-13,13,6,2020,413,55,Canada,CA,CAN,37411038.0,America,22.78739232
8557,2020-06-12,12,6,2020,405,34,Canada,CA,CAN,37411038.0,America,24.10518521
8558,2020-06-11,11,6,2020,472,63,Canada,CA,CAN,37411038.0,America,25.67691386
8559,2020-06-10,10,6,2020,409,62,Canada,CA,CAN,37411038.0,America,26.74611701
8560,2020-06-09,9,6,2020,545,35,Canada,CA,CAN,37411038.0,America,28.15479218
8561,2020-06-08,8,6,2020,642,27,Canada,CA,CAN,37411038.0,America,29.40308686
8562,2020-06-07,7,6,2020,722,70,Canada,CA,CAN,37411038.0,America,30.56851831
8563,2020-06-06,6,6,2020,609,66,Canada,CA,CAN,37411038.0,America,31.68850862
8564,2020-06-05,5,6,2020,641,139,Canada,CA,CAN,37411038.0,America,33.15064394
8565,2020-06-04,4,6,2020,675,103,Canada,CA,CAN,37411038.0,America,34.70366152
8566,2020-06-03,3,6,2020,705,69,Canada,CA,CAN,37411038.0,America,35.54565901
8567,2020-06-02,2,6,2020,758,31,Canada,CA,CAN,37411038.0,America,36.44111666
8568,2020-06-01,1,6,2020,757,222,Canada,CA,CAN,37411038.0,America,37.27509512
8569,2020-05-31,31,5,2020,772,94,Canada,CA,CAN,37411038.0,America,38.29351113
8570,2020-05-30,30,5,2020,906,102,Canada,CA,CAN,37411038.0,America,39.57388191
8571,2020-05-29,29,5,2020,993,112,Canada,CA,CAN,37411038.0,America,40.36241924
8572,2020-05-28,28,5,2020,872,126,Canada,CA,CAN,37411038.0,America,40.70991027
8573,2020-05-27,27,5,2020,936,94,Canada,CA,CAN,37411038.0,America,41.37548923
8574,2020-05-26,26,5,2020,1012,121,Canada,CA,CAN,37411038.0,America,42.01701113
8575,2020-05-25,25,5,2020,1078,69,Canada,CA,CAN,37411038.0,America,42.34044508
8576,2020-05-24,24,5,2020,1141,105,Canada,CA,CAN,37411038.0,America,42.52220962
8577,2020-05-23,23,5,2020,1156,98,Canada,CA,CAN,37411038.0,America,42.86168162
8578,2020-05-22,22,5,2020,1222,122,Canada,CA,CAN,37411038.0,America,43.81327244
8579,2020-05-21,21,5,2020,990,118,Canada,CA,CAN,37411038.0,America,44.35856605
8580,2020-05-20,20,5,2020,1040,70,Canada,CA,CAN,37411038.0,America,45.58814968
8581,2020-05-19,19,5,2020,1070,60,Canada,CA,CAN,37411038.0,America,46.21363353
8582,2020-05-18,18,5,2020,1138,103,Canada,CA,CAN,37411038.0,America,46.82307933
8583,2020-05-17,17,5,2020,1251,117,Canada,CA,CAN,37411038.0,America,51.15869814
8584,2020-05-16,16,5,2020,1201,90,Canada,CA,CAN,37411038.0,America,52.23324731
8585,2020-05-15,15,5,2020,1123,168,Canada,CA,CAN,37411038.0,America,53.90120424
8586,2020-05-14,14,5,2020,1121,135,Canada,CA,CAN,37411038.0,America,55.30720639
8587,2020-05-13,13,5,2020,1176,176,Canada,CA,CAN,37411038.0,America,56.51273295
8588,2020-05-12,12,5,2020,1133,122,Canada,CA,CAN,37411038.0,America,57.44828572
8589,2020-05-11,11,5,2020,1146,178,Canada,CA,CAN,37411038.0,America,58.70994544
8590,2020-05-10,10,5,2020,1268,124,Canada,CA,CAN,37411038.0,America,59.77112958
8591,2020-05-09,9,5,2020,1512,161,Canada,CA,CAN,37411038.0,America,60.29503913
8592,2020-05-08,8,5,2020,1426,176,Canada,CA,CAN,37411038.0,America,61.00605923
8593,2020-05-07,7,5,2020,1450,189,Canada,CA,CAN,37411038.0,America,62.32652513
8594,2020-05-06,6,5,2020,1274,189,Canada,CA,CAN,37411038.0,America,63.17119562
8595,2020-05-05,5,5,2020,1298,172,Canada,CA,CAN,37411038.0,America,64.01586612
8596,2020-05-04,4,5,2020,2760,116,Canada,CA,CAN,37411038.0,America,66.01527603
8597,2020-05-03,3,5,2020,1653,175,Canada,CA,CAN,37411038.0,America,62.47621357
8598,2020-05-02,2,5,2020,1825,207,Canada,CA,CAN,37411038.0,America,61.98438012
8599,2020-05-01,1,5,2020,1649,188,Canada,CA,CAN,37411038.0,America,61.89349785
8600,2020-04-30,30,4,2020,1572,137,Canada,CA,CAN,37411038.0,America,62.07526239
8601,2020-04-29,29,4,2020,1526,152,Canada,CA,CAN,37411038.0,America,61.39631838
8602,2020-04-28,28,4,2020,1605,147,Canada,CA,CAN,37411038.0,America,61.01407825
8603,2020-04-27,27,4,2020,1543,95,Canada,CA,CAN,37411038.0,America,60.19346483
8604,2020-04-26,26,4,2020,1464,163,Canada,CA,CAN,37411038.0,America,58.91309404
8605,2020-04-25,25,4,2020,1778,156,Canada,CA,CAN,37411038.0,America,58.12188371
8606,2020-04-24,24,4,2020,1920,172,Canada,CA,CAN,37411038.0,America,57.0713916
8607,2020-04-23,23,4,2020,1766,140,Canada,CA,CAN,37411038.0,America,55.87923008
8608,2020-04-22,22,4,2020,1590,144,Canada,CA,CAN,37411038.0,America,54.87685212
8609,2020-04-21,21,4,2020,2046,110,Canada,CA,CAN,37411038.0,America,53.91456928
8610,2020-04-20,20,4,2020,1436,113,Canada,CA,CAN,37411038.0,America,51.53826526
8611,2020-04-19,19,4,2020,1469,158,Canada,CA,CAN,37411038.0,America,52.01406066
8612,2020-04-18,18,4,2020,1791,116,Canada,CA,CAN,37411038.0,America,51.73072183
8613,2020-04-17,17,4,2020,1717,183,Canada,CA,CAN,37411038.0,America,50.28729756
8614,2020-04-16,16,4,2020,1318,107,Canada,CA,CAN,37411038.0,America,50.16968521
8615,2020-04-15,15,4,2020,1383,123,Canada,CA,CAN,37411038.0,America,49.47737617
8616,2020-04-14,14,4,2020,1298,63,Canada,CA,CAN,37411038.0,America,48.75299103
8617,2020-04-13,13,4,2020,1064,64,Canada,CA,CAN,37411038.0,America,48.40817301
8618,2020-04-12,12,4,2020,1168,84,Canada,CA,CAN,37411038.0,America,47.88693647
8619,2020-04-11,11,4,2020,1385,60,Canada,CA,CAN,37411038.0,America,46.66537186
8620,2020-04-10,10,4,2020,1474,74,Canada,CA,CAN,37411038.0,America,44.71942211
8621,2020-04-09,9,4,2020,1391,55,Canada,CA,CAN,37411038.0,America,42.47142247
8622,2020-04-08,8,4,2020,1230,57,Canada,CA,CAN,37411038.0,America,42.56497775
8623,2020-04-07,7,4,2020,1157,43,Canada,CA,CAN,37411038.0,America,40.11382951
8624,2020-04-06,6,4,2020,1614,49,Canada,CA,CAN,37411038.0,America,37.59852908
8625,2020-04-05,5,4,2020,1363,44,Canada,CA,CAN,37411038.0,America,33.62643934
8626,2020-04-04,4,4,2020,1251,49,Canada,CA,CAN,37411038.0,America,30.86789519
8627,2020-04-03,3,4,2020,1673,29,Canada,CA,CAN,37411038.0,America,27.8580883
8628,2020-04-02,2,4,2020,1059,13,Canada,CA,CAN,37411038.0,America,23.80313532
8629,2020-04-01,1,4,2020,1112,7,Canada,CA,CAN,37411038.0,America,21.29585391
8630,2020-03-31,31,3,2020,1169,28,Canada,CA,CAN,37411038.0,America,18.71105528
8631,2020-03-30,30,3,2020,869,1,Canada,CA,CAN,37411038.0,America,15.90706999
8632,2020-03-29,29,3,2020,711,7,Canada,CA,CAN,37411038.0,America,13.74460661
8633,2020-03-28,28,3,2020,657,14,Canada,CA,CAN,37411038.0,America,12.02586253
8634,2020-03-27,27,3,2020,633,4,Canada,CA,CAN,37411038.0,America,10.37127064
8635,2020-03-26,26,3,2020,1426,8,Canada,CA,CAN,37411038.0,America,8.77281192
8636,2020-03-25,25,3,2020,313,3,Canada,CA,CAN,37411038.0,America,4.98783274
8637,2020-03-24,24,3,2020,216,4,Canada,CA,CAN,37411038.0,America,4.19394939
8638,2020-03-23,23,3,2020,128,2,Canada,CA,CAN,37411038.0,America,3.6566748
8639,2020-03-22,22,3,2020,331,6,Canada,CA,CAN,37411038.0,America,3.32789483
8640,2020-03-21,21,3,2020,125,2,Canada,CA,CAN,37411038.0,America,2.45916727
8641,2020-03-20,20,3,2020,156,1,Canada,CA,CAN,37411038.0,America,2.14107933
8642,2020-03-19,19,3,2020,121,1,Canada,CA,CAN,37411038.0,America,1.75616619
8643,2020-03-18,18,3,2020,145,4,Canada,CA,CAN,37411038.0,America,1.44075126
8644,2020-03-17,17,3,2020,120,3,Canada,CA,CAN,37411038.0,America,1.06118414
8645,2020-03-16,16,3,2020,60,0,Canada,CA,CAN,37411038.0,America,0.74844221
8646,2020-03-15,15,3,2020,68,0,Canada,CA,CAN,37411038.0,America,0.59875377
8647,2020-03-14,14,3,2020,38,0,Canada,CA,CAN,37411038.0,America,0.42768126
8648,2020-03-13,13,3,2020,35,0,Canada,CA,CAN,37411038.0,America,0.33145298
8649,2020-03-12,12,3,2020,10,0,Canada,CA,CAN,37411038.0,America,0.24324372
8650,2020-03-11,11,3,2020,16,0,Canada,CA,CAN,37411038.0,America,0.21918665
8651,2020-03-10,10,3,2020,15,1,Canada,CA,CAN,37411038.0,America,0.17641852
8652,2020-03-09,9,3,2020,5,0,Canada,CA,CAN,37411038.0,America,0.14166942
8653,2020-03-08,8,3,2020,6,0,Canada,CA,CAN,37411038.0,America,0.12830438
8654,2020-03-07,7,3,2020,6,0,Canada,CA,CAN,37411038.0,America,0.11226633
8655,2020-03-06,6,3,2020,12,0,Canada,CA,CAN,37411038.0,America,0.09622828
8656,2020-03-05,5,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.0668252
8657,2020-03-04,4,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.05880617
8658,2020-03-03,3,3,2020,3,0,Canada,CA,CAN,37411038.0,America,0.05078715
8659,2020-03-02,2,3,2020,4,0,Canada,CA,CAN,37411038.0,America,0.04276813
8660,2020-03-01,1,3,2020,4,0,Canada,CA,CAN,37411038.0,America,0.03207609
8661,2020-02-29,29,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.02138406
8662,2020-02-28,28,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01871106
8663,2020-02-27,27,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01336504
8664,2020-02-26,26,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8665,2020-02-25,25,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01069203
8666,2020-02-24,24,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
8667,2020-02-23,23,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
8668,2020-02-22,22,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00534602
8669,2020-02-21,21,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00534602
8670,2020-02-20,20,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
8671,2020-02-19,19,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
8672,2020-02-18,18,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8673,2020-02-17,17,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8674,2020-02-16,16,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8675,2020-02-15,15,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01069203
8676,2020-02-14,14,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8677,2020-02-13,13,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8678,2020-02-12,12,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8679,2020-02-11,11,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01336504
8680,2020-02-10,10,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01603805
8681,2020-02-09,9,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01603805
8682,2020-02-08,8,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01871106
8683,2020-02-07,7,2,2020,2,0,Canada,CA,CAN,37411038.0,America,0.01871106
8684,2020-02-06,6,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01336504
8685,2020-02-05,5,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01336504
8686,2020-02-04,4,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8687,2020-02-03,3,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8688,2020-02-02,2,2,2020,0,0,Canada,CA,CAN,37411038.0,America,0.01069203
8689,2020-02-01,1,2,2020,1,0,Canada,CA,CAN,37411038.0,America,0.01069203
8690,2020-01-31,31,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
8691,2020-01-30,30,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00801902
8692,2020-01-29,29,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00801902
8693,2020-01-28,28,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00534602
8694,2020-01-27,27,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.00267301
8695,2020-01-26,26,1,2020,1,0,Canada,CA,CAN,37411038.0,America,0.00267301
8696,2020-01-25,25,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8697,2020-01-24,24,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8698,2020-01-23,23,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8699,2020-01-22,22,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8700,2020-01-21,21,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8701,2020-01-20,20,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8702,2020-01-19,19,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8703,2020-01-18,18,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8704,2020-01-17,17,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8705,2020-01-16,16,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8706,2020-01-15,15,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8707,2020-01-14,14,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8708,2020-01-13,13,1,2020,0,0,Canada,CA,CAN,37411038.0,America,0.0
8709,2020-01-12,12,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8710,2020-01-11,11,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8711,2020-01-10,10,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8712,2020-01-09,9,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8713,2020-01-08,8,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8714,2020-01-07,7,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8715,2020-01-06,6,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8716,2020-01-05,5,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8717,2020-01-04,4,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8718,2020-01-03,3,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8719,2020-01-02,2,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8720,2020-01-01,1,1,2020,0,0,Canada,CA,CAN,37411038.0,America,
8721,2019-12-31,31,12,2019,0,0,Canada,CA,CAN,37411038.0,America,
8722,2020-10-21,21,10,2020,101,0,Cape_Verde,CV,CPV,549936.0,Africa,251.48380903
8723,2020-10-20,20,10,2020,48,1,Cape_Verde,CV,CPV,549936.0,Africa,248.57437956
8724,2020-10-19,19,10,2020,114,1,Cape_Verde,CV,CPV,549936.0,Africa,253.1203631
8725,2020-10-18,18,10,2020,112,3,Cape_Verde,CV,CPV,549936.0,Africa,244.02839603
8726,2020-10-17,17,10,2020,82,3,Cape_Verde,CV,CPV,549936.0,Africa,240.20976986
8727,2020-10-16,16,10,2020,73,0,Cape_Verde,CV,CPV,549936.0,Africa,239.66425184
8728,2020-10-15,15,10,2020,117,2,Cape_Verde,CV,CPV,549936.0,Africa,244.93759274
8729,2020-10-14,14,10,2020,99,2,Cape_Verde,CV,CPV,549936.0,Africa,246.21046813
