,Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
1176,SURVEY,2016,JAN THRU MAR,Indiana,18,Disease,0.9,IN
1177,SURVEY,2016,JAN THRU MAR,Indiana,18,Other,7.2,IN
1178,SURVEY,2016,JAN THRU MAR,Indiana,18,Pesticides,0.3,IN
1179,SURVEY,2016,JAN THRU MAR,Indiana,18,Pests_excl_Varroa,3.7,IN
1180,SURVEY,2016,JAN THRU MAR,Indiana,18,Unknown,5.5,IN
1181,SURVEY,2016,JAN THRU MAR,Indiana,18,Varroa_mites,17.4,IN
1182,SURVEY,2016,APR THRU JUN,Indiana,18,Disease,0.0,IN
1183,SURVEY,2016,APR THRU JUN,Indiana,18,Other,2.8,IN
1184,SURVEY,2016,APR THRU JUN,Indiana,18,Pesticides,2.1,IN
1185,SURVEY,2016,APR THRU JUN,Indiana,18,Pests_excl_Varroa,2.9,IN
1186,SURVEY,2016,APR THRU JUN,Indiana,18,Unknown,4.3,IN
1187,SURVEY,2016,APR THRU JUN,Indiana,18,Varroa_mites,12.5,IN
1188,SURVEY,2016,JUL THRU SEP,Indiana,18,Disease,1.2,IN
1189,SURVEY,2016,JUL THRU SEP,Indiana,18,Other,2.5,IN
1190,SURVEY,2016,JUL THRU SEP,Indiana,18,Pesticides,0.6,IN
1191,SURVEY,2016,JUL THRU SEP,Indiana,18,Pests_excl_Varroa,12.4,IN
1192,SURVEY,2016,JUL THRU SEP,Indiana,18,Unknown,1.2,IN
1193,SURVEY,2016,JUL THRU SEP,Indiana,18,Varroa_mites,50.4,IN
1194,SURVEY,2016,OCT THRU DEC,Indiana,18,Disease,0.2,IN
1195,SURVEY,2016,OCT THRU DEC,Indiana,18,Other,1.0,IN
1196,SURVEY,2016,OCT THRU DEC,Indiana,18,Pesticides,1.4,IN
1197,SURVEY,2016,OCT THRU DEC,Indiana,18,Pests_excl_Varroa,9.6,IN
1198,SURVEY,2016,OCT THRU DEC,Indiana,18,Unknown,3.8,IN
1199,SURVEY,2016,OCT THRU DEC,Indiana,18,Varroa_mites,28.2,IN
1200,SURVEY,2015,JAN THRU MAR,Indiana,18,Disease,0.2,IN
1201,SURVEY,2015,JAN THRU MAR,Indiana,18,Other,22.3,IN
1202,SURVEY,2015,JAN THRU MAR,Indiana,18,Pesticides,0.3,IN
1203,SURVEY,2015,JAN THRU MAR,Indiana,18,Pests_excl_Varroa,0.3,IN
1204,SURVEY,2015,JAN THRU MAR,Indiana,18,Unknown,11.7,IN
1205,SURVEY,2015,JAN THRU MAR,Indiana,18,Varroa_mites,20.7,IN
1206,SURVEY,2015,APR THRU JUN,Indiana,18,Disease,7.0,IN
1207,SURVEY,2015,APR THRU JUN,Indiana,18,Other,4.4,IN
1208,SURVEY,2015,APR THRU JUN,Indiana,18,Pesticides,0.5,IN
1209,SURVEY,2015,APR THRU JUN,Indiana,18,Pests_excl_Varroa,1.8,IN
1210,SURVEY,2015,APR THRU JUN,Indiana,18,Unknown,2.0,IN
1211,SURVEY,2015,APR THRU JUN,Indiana,18,Varroa_mites,15.4,IN
1212,SURVEY,2015,JUL THRU SEP,Indiana,18,Disease,4.8,IN
1213,SURVEY,2015,JUL THRU SEP,Indiana,18,Other,1.0,IN
1214,SURVEY,2015,JUL THRU SEP,Indiana,18,Pesticides,8.2,IN
1215,SURVEY,2015,JUL THRU SEP,Indiana,18,Pests_excl_Varroa,10.3,IN
1216,SURVEY,2015,JUL THRU SEP,Indiana,18,Unknown,6.2,IN
1217,SURVEY,2015,JUL THRU SEP,Indiana,18,Varroa_mites,13.7,IN
1218,SURVEY,2015,OCT THRU DEC,Indiana,18,Disease,6.3,IN
1219,SURVEY,2015,OCT THRU DEC,Indiana,18,Other,0.6,IN
1220,SURVEY,2015,OCT THRU DEC,Indiana,18,Pesticides,0.1,IN
1221,SURVEY,2015,OCT THRU DEC,Indiana,18,Pests_excl_Varroa,0.5,IN
1222,SURVEY,2015,OCT THRU DEC,Indiana,18,Unknown,3.7,IN
1223,SURVEY,2015,OCT THRU DEC,Indiana,18,Varroa_mites,15.1,IN
1224,SURVEY,2019,JAN THRU MAR,Iowa,19,Disease,0.6,IA
1225,SURVEY,2019,JAN THRU MAR,Iowa,19,Other,7.7,IA
1226,SURVEY,2019,JAN THRU MAR,Iowa,19,Pesticides,0.3,IA
1227,SURVEY,2019,JAN THRU MAR,Iowa,19,Pests_excl_Varroa,1.7,IA
1228,SURVEY,2019,JAN THRU MAR,Iowa,19,Unknown,3.5,IA
1229,SURVEY,2019,JAN THRU MAR,Iowa,19,Varroa_mites,34.8,IA
1230,SURVEY,2018,JAN THRU MAR,Iowa,19,Disease,0.3,IA
1231,SURVEY,2018,JAN THRU MAR,Iowa,19,Other,0.6,IA
1232,SURVEY,2018,JAN THRU MAR,Iowa,19,Pesticides,0.6,IA
1233,SURVEY,2018,JAN THRU MAR,Iowa,19,Pests_excl_Varroa,1.1,IA
1234,SURVEY,2018,JAN THRU MAR,Iowa,19,Unknown,1.4,IA
1235,SURVEY,2018,JAN THRU MAR,Iowa,19,Varroa_mites,5.3,IA
1236,SURVEY,2018,APR THRU JUN,Iowa,19,Disease,0.9,IA
1237,SURVEY,2018,APR THRU JUN,Iowa,19,Other,8.4,IA
1238,SURVEY,2018,APR THRU JUN,Iowa,19,Pesticides,7.9,IA
1239,SURVEY,2018,APR THRU JUN,Iowa,19,Pests_excl_Varroa,9.3,IA
1240,SURVEY,2018,APR THRU JUN,Iowa,19,Unknown,0.3,IA
1241,SURVEY,2018,APR THRU JUN,Iowa,19,Varroa_mites,12.7,IA
1242,SURVEY,2018,JUL THRU SEP,Iowa,19,Disease,8.5,IA
1243,SURVEY,2018,JUL THRU SEP,Iowa,19,Other,1.9,IA
1244,SURVEY,2018,JUL THRU SEP,Iowa,19,Pesticides,0.4,IA
1245,SURVEY,2018,JUL THRU SEP,Iowa,19,Pests_excl_Varroa,9.8,IA
1246,SURVEY,2018,JUL THRU SEP,Iowa,19,Unknown,0.4,IA
1247,SURVEY,2018,JUL THRU SEP,Iowa,19,Varroa_mites,29.9,IA
1248,SURVEY,2018,OCT THRU DEC,Iowa,19,Disease,8.9,IA
1249,SURVEY,2018,OCT THRU DEC,Iowa,19,Other,29.4,IA
1250,SURVEY,2018,OCT THRU DEC,Iowa,19,Pesticides,31.6,IA
1251,SURVEY,2018,OCT THRU DEC,Iowa,19,Pests_excl_Varroa,27.2,IA
1252,SURVEY,2018,OCT THRU DEC,Iowa,19,Unknown,5.6,IA
1253,SURVEY,2018,OCT THRU DEC,Iowa,19,Varroa_mites,55.1,IA
1254,SURVEY,2017,JAN THRU MAR,Iowa,19,Disease,8.4,IA
1255,SURVEY,2017,JAN THRU MAR,Iowa,19,Other,11.9,IA
1256,SURVEY,2017,JAN THRU MAR,Iowa,19,Pesticides,12.0,IA
1257,SURVEY,2017,JAN THRU MAR,Iowa,19,Pests_excl_Varroa,8.3,IA
1258,SURVEY,2017,JAN THRU MAR,Iowa,19,Unknown,11.7,IA
1259,SURVEY,2017,JAN THRU MAR,Iowa,19,Varroa_mites,33.6,IA
1260,SURVEY,2017,APR THRU JUN,Iowa,19,Disease,7.5,IA
1261,SURVEY,2017,APR THRU JUN,Iowa,19,Other,8.1,IA
1262,SURVEY,2017,APR THRU JUN,Iowa,19,Pesticides,26.6,IA
1263,SURVEY,2017,APR THRU JUN,Iowa,19,Pests_excl_Varroa,27.6,IA
1264,SURVEY,2017,APR THRU JUN,Iowa,19,Unknown,0.9,IA
1265,SURVEY,2017,APR THRU JUN,Iowa,19,Varroa_mites,39.3,IA
1266,SURVEY,2017,JUL THRU SEP,Iowa,19,Disease,2.4,IA
1267,SURVEY,2017,JUL THRU SEP,Iowa,19,Other,4.0,IA
1268,SURVEY,2017,JUL THRU SEP,Iowa,19,Pesticides,3.9,IA
1269,SURVEY,2017,JUL THRU SEP,Iowa,19,Pests_excl_Varroa,7.2,IA
1270,SURVEY,2017,JUL THRU SEP,Iowa,19,Unknown,2.2,IA
1271,SURVEY,2017,JUL THRU SEP,Iowa,19,Varroa_mites,17.2,IA
1272,SURVEY,2017,OCT THRU DEC,Iowa,19,Disease,12.3,IA
1273,SURVEY,2017,OCT THRU DEC,Iowa,19,Other,17.9,IA
1274,SURVEY,2017,OCT THRU DEC,Iowa,19,Pesticides,32.6,IA
1275,SURVEY,2017,OCT THRU DEC,Iowa,19,Pests_excl_Varroa,25.5,IA
1276,SURVEY,2017,OCT THRU DEC,Iowa,19,Unknown,5.5,IA
1277,SURVEY,2017,OCT THRU DEC,Iowa,19,Varroa_mites,61.0,IA
1278,SURVEY,2016,JAN THRU MAR,Iowa,19,Disease,13.8,IA
1279,SURVEY,2016,JAN THRU MAR,Iowa,19,Other,24.0,IA
1280,SURVEY,2016,JAN THRU MAR,Iowa,19,Pesticides,2.7,IA
1281,SURVEY,2016,JAN THRU MAR,Iowa,19,Pests_excl_Varroa,14.4,IA
1282,SURVEY,2016,JAN THRU MAR,Iowa,19,Unknown,4.8,IA
1283,SURVEY,2016,JAN THRU MAR,Iowa,19,Varroa_mites,52.8,IA
1284,SURVEY,2016,APR THRU JUN,Iowa,19,Disease,18.7,IA
1285,SURVEY,2016,APR THRU JUN,Iowa,19,Other,6.0,IA
1286,SURVEY,2016,APR THRU JUN,Iowa,19,Pesticides,0.6,IA
1287,SURVEY,2016,APR THRU JUN,Iowa,19,Pests_excl_Varroa,17.8,IA
1288,SURVEY,2016,APR THRU JUN,Iowa,19,Unknown,5.7,IA
1289,SURVEY,2016,APR THRU JUN,Iowa,19,Varroa_mites,23.5,IA
1290,SURVEY,2016,JUL THRU SEP,Iowa,19,Disease,0.8,IA
1291,SURVEY,2016,JUL THRU SEP,Iowa,19,Other,2.4,IA
1292,SURVEY,2016,JUL THRU SEP,Iowa,19,Pesticides,16.7,IA
1293,SURVEY,2016,JUL THRU SEP,Iowa,19,Pests_excl_Varroa,3.4,IA
1294,SURVEY,2016,JUL THRU SEP,Iowa,19,Unknown,5.6,IA
1295,SURVEY,2016,JUL THRU SEP,Iowa,19,Varroa_mites,32.6,IA
1296,SURVEY,2016,OCT THRU DEC,Iowa,19,Disease,8.9,IA
1297,SURVEY,2016,OCT THRU DEC,Iowa,19,Other,11.4,IA
1298,SURVEY,2016,OCT THRU DEC,Iowa,19,Pesticides,9.0,IA
1299,SURVEY,2016,OCT THRU DEC,Iowa,19,Pests_excl_Varroa,9.8,IA
1300,SURVEY,2016,OCT THRU DEC,Iowa,19,Unknown,6.3,IA
1301,SURVEY,2016,OCT THRU DEC,Iowa,19,Varroa_mites,18.7,IA
1302,SURVEY,2015,JAN THRU MAR,Iowa,19,Disease,4.6,IA
1303,SURVEY,2015,JAN THRU MAR,Iowa,19,Other,18.0,IA
1304,SURVEY,2015,JAN THRU MAR,Iowa,19,Pesticides,3.4,IA
1305,SURVEY,2015,JAN THRU MAR,Iowa,19,Pests_excl_Varroa,0.7,IA
1306,SURVEY,2015,JAN THRU MAR,Iowa,19,Unknown,3.4,IA
1307,SURVEY,2015,JAN THRU MAR,Iowa,19,Varroa_mites,26.0,IA
1308,SURVEY,2015,APR THRU JUN,Iowa,19,Disease,2.9,IA
1309,SURVEY,2015,APR THRU JUN,Iowa,19,Other,2.7,IA
1310,SURVEY,2015,APR THRU JUN,Iowa,19,Pesticides,7.8,IA
1311,SURVEY,2015,APR THRU JUN,Iowa,19,Pests_excl_Varroa,5.1,IA
1312,SURVEY,2015,APR THRU JUN,Iowa,19,Unknown,1.9,IA
1313,SURVEY,2015,APR THRU JUN,Iowa,19,Varroa_mites,21.5,IA
1314,SURVEY,2015,JUL THRU SEP,Iowa,19,Disease,0.1,IA
1315,SURVEY,2015,JUL THRU SEP,Iowa,19,Other,5.6,IA
1316,SURVEY,2015,JUL THRU SEP,Iowa,19,Pesticides,4.7,IA
1317,SURVEY,2015,JUL THRU SEP,Iowa,19,Pests_excl_Varroa,5.8,IA
1318,SURVEY,2015,JUL THRU SEP,Iowa,19,Unknown,3.4,IA
1319,SURVEY,2015,JUL THRU SEP,Iowa,19,Varroa_mites,17.4,IA
1320,SURVEY,2015,OCT THRU DEC,Iowa,19,Disease,0.6,IA
1321,SURVEY,2015,OCT THRU DEC,Iowa,19,Other,24.8,IA
1322,SURVEY,2015,OCT THRU DEC,Iowa,19,Pesticides,6.4,IA
1323,SURVEY,2015,OCT THRU DEC,Iowa,19,Pests_excl_Varroa,0.9,IA
1324,SURVEY,2015,OCT THRU DEC,Iowa,19,Unknown,1.4,IA
1325,SURVEY,2015,OCT THRU DEC,Iowa,19,Varroa_mites,53.4,IA
1326,SURVEY,2019,JAN THRU MAR,Kansas,20,Disease,2.5,KS
1327,SURVEY,2019,JAN THRU MAR,Kansas,20,Other,21.6,KS
1328,SURVEY,2019,JAN THRU MAR,Kansas,20,Pesticides,12.2,KS
1329,SURVEY,2019,JAN THRU MAR,Kansas,20,Pests_excl_Varroa,7.8,KS
1330,SURVEY,2019,JAN THRU MAR,Kansas,20,Unknown,4.0,KS
1331,SURVEY,2019,JAN THRU MAR,Kansas,20,Varroa_mites,92.0,KS
1332,SURVEY,2018,JAN THRU MAR,Kansas,20,Disease,1.0,KS
1333,SURVEY,2018,JAN THRU MAR,Kansas,20,Other,27.9,KS
1334,SURVEY,2018,JAN THRU MAR,Kansas,20,Pesticides,4.3,KS
1335,SURVEY,2018,JAN THRU MAR,Kansas,20,Pests_excl_Varroa,20.3,KS
1336,SURVEY,2018,JAN THRU MAR,Kansas,20,Unknown,9.1,KS
1337,SURVEY,2018,JAN THRU MAR,Kansas,20,Varroa_mites,63.0,KS
1338,SURVEY,2018,APR THRU JUN,Kansas,20,Disease,1.3,KS
1339,SURVEY,2018,APR THRU JUN,Kansas,20,Other,2.1,KS
1340,SURVEY,2018,APR THRU JUN,Kansas,20,Pesticides,24.9,KS
1341,SURVEY,2018,APR THRU JUN,Kansas,20,Pests_excl_Varroa,31.6,KS
1342,SURVEY,2018,APR THRU JUN,Kansas,20,Unknown,1.6,KS
1343,SURVEY,2018,APR THRU JUN,Kansas,20,Varroa_mites,42.8,KS
1344,SURVEY,2018,JUL THRU SEP,Kansas,20,Disease,6.6,KS
1345,SURVEY,2018,JUL THRU SEP,Kansas,20,Other,23.7,KS
1346,SURVEY,2018,JUL THRU SEP,Kansas,20,Pesticides,8.0,KS
1347,SURVEY,2018,JUL THRU SEP,Kansas,20,Pests_excl_Varroa,51.1,KS
1348,SURVEY,2018,JUL THRU SEP,Kansas,20,Unknown,7.9,KS
1349,SURVEY,2018,JUL THRU SEP,Kansas,20,Varroa_mites,76.8,KS
1350,SURVEY,2018,OCT THRU DEC,Kansas,20,Disease,26.0,KS
1351,SURVEY,2018,OCT THRU DEC,Kansas,20,Other,1.6,KS
1352,SURVEY,2018,OCT THRU DEC,Kansas,20,Pesticides,43.7,KS
1353,SURVEY,2018,OCT THRU DEC,Kansas,20,Pests_excl_Varroa,31.3,KS
1354,SURVEY,2018,OCT THRU DEC,Kansas,20,Unknown,26.4,KS
1355,SURVEY,2018,OCT THRU DEC,Kansas,20,Varroa_mites,62.0,KS
1356,SURVEY,2017,JAN THRU MAR,Kansas,20,Disease,0.0,KS
1357,SURVEY,2017,JAN THRU MAR,Kansas,20,Other,16.4,KS
1358,SURVEY,2017,JAN THRU MAR,Kansas,20,Pesticides,3.6,KS
1359,SURVEY,2017,JAN THRU MAR,Kansas,20,Pests_excl_Varroa,3.0,KS
1360,SURVEY,2017,JAN THRU MAR,Kansas,20,Unknown,14.3,KS
1361,SURVEY,2017,JAN THRU MAR,Kansas,20,Varroa_mites,47.2,KS
1362,SURVEY,2017,APR THRU JUN,Kansas,20,Disease,0.7,KS
1363,SURVEY,2017,APR THRU JUN,Kansas,20,Other,1.7,KS
1364,SURVEY,2017,APR THRU JUN,Kansas,20,Pesticides,22.6,KS
1365,SURVEY,2017,APR THRU JUN,Kansas,20,Pests_excl_Varroa,8.5,KS
1366,SURVEY,2017,APR THRU JUN,Kansas,20,Unknown,6.4,KS
1367,SURVEY,2017,APR THRU JUN,Kansas,20,Varroa_mites,17.3,KS
1368,SURVEY,2017,JUL THRU SEP,Kansas,20,Disease,14.8,KS
1369,SURVEY,2017,JUL THRU SEP,Kansas,20,Other,1.1,KS
1370,SURVEY,2017,JUL THRU SEP,Kansas,20,Pesticides,20.3,KS
1371,SURVEY,2017,JUL THRU SEP,Kansas,20,Pests_excl_Varroa,52.6,KS
1372,SURVEY,2017,JUL THRU SEP,Kansas,20,Unknown,7.4,KS
1373,SURVEY,2017,JUL THRU SEP,Kansas,20,Varroa_mites,65.4,KS
1374,SURVEY,2017,OCT THRU DEC,Kansas,20,Disease,3.3,KS
1375,SURVEY,2017,OCT THRU DEC,Kansas,20,Other,0.6,KS
1376,SURVEY,2017,OCT THRU DEC,Kansas,20,Pesticides,8.6,KS
1377,SURVEY,2017,OCT THRU DEC,Kansas,20,Pests_excl_Varroa,7.7,KS
1378,SURVEY,2017,OCT THRU DEC,Kansas,20,Unknown,10.2,KS
1379,SURVEY,2017,OCT THRU DEC,Kansas,20,Varroa_mites,17.9,KS
1380,SURVEY,2016,JAN THRU MAR,Kansas,20,Disease,0.1,KS
1381,SURVEY,2016,JAN THRU MAR,Kansas,20,Other,2.4,KS
1382,SURVEY,2016,JAN THRU MAR,Kansas,20,Pesticides,1.1,KS
1383,SURVEY,2016,JAN THRU MAR,Kansas,20,Pests_excl_Varroa,10.0,KS
1384,SURVEY,2016,JAN THRU MAR,Kansas,20,Unknown,5.4,KS
1385,SURVEY,2016,JAN THRU MAR,Kansas,20,Varroa_mites,30.3,KS
1386,SURVEY,2016,APR THRU JUN,Kansas,20,Disease,2.8,KS
1387,SURVEY,2016,APR THRU JUN,Kansas,20,Other,3.7,KS
1388,SURVEY,2016,APR THRU JUN,Kansas,20,Pesticides,8.3,KS
1389,SURVEY,2016,APR THRU JUN,Kansas,20,Pests_excl_Varroa,11.6,KS
1390,SURVEY,2016,APR THRU JUN,Kansas,20,Unknown,1.8,KS
1391,SURVEY,2016,APR THRU JUN,Kansas,20,Varroa_mites,47.3,KS
1392,SURVEY,2016,JUL THRU SEP,Kansas,20,Disease,14.1,KS
1393,SURVEY,2016,JUL THRU SEP,Kansas,20,Other,4.5,KS
1394,SURVEY,2016,JUL THRU SEP,Kansas,20,Pesticides,29.1,KS
1395,SURVEY,2016,JUL THRU SEP,Kansas,20,Pests_excl_Varroa,25.5,KS
1396,SURVEY,2016,JUL THRU SEP,Kansas,20,Unknown,2.6,KS
1397,SURVEY,2016,JUL THRU SEP,Kansas,20,Varroa_mites,42.8,KS
1398,SURVEY,2016,OCT THRU DEC,Kansas,20,Disease,0.3,KS
1399,SURVEY,2016,OCT THRU DEC,Kansas,20,Other,5.1,KS
1400,SURVEY,2016,OCT THRU DEC,Kansas,20,Pesticides,3.1,KS
1401,SURVEY,2016,OCT THRU DEC,Kansas,20,Pests_excl_Varroa,8.3,KS
1402,SURVEY,2016,OCT THRU DEC,Kansas,20,Unknown,1.4,KS
1403,SURVEY,2016,OCT THRU DEC,Kansas,20,Varroa_mites,29.2,KS
1404,SURVEY,2015,JAN THRU MAR,Kansas,20,Disease,1.1,KS
1405,SURVEY,2015,JAN THRU MAR,Kansas,20,Other,9.5,KS
1406,SURVEY,2015,JAN THRU MAR,Kansas,20,Pesticides,14.2,KS
1407,SURVEY,2015,JAN THRU MAR,Kansas,20,Pests_excl_Varroa,1.3,KS
1408,SURVEY,2015,JAN THRU MAR,Kansas,20,Unknown,3.4,KS
1409,SURVEY,2015,JAN THRU MAR,Kansas,20,Varroa_mites,32.7,KS
1410,SURVEY,2015,APR THRU JUN,Kansas,20,Disease,0.9,KS
1411,SURVEY,2015,APR THRU JUN,Kansas,20,Other,3.5,KS
1412,SURVEY,2015,APR THRU JUN,Kansas,20,Pesticides,0.1,KS
1413,SURVEY,2015,APR THRU JUN,Kansas,20,Pests_excl_Varroa,2.4,KS
1414,SURVEY,2015,APR THRU JUN,Kansas,20,Unknown,4.9,KS
1415,SURVEY,2015,APR THRU JUN,Kansas,20,Varroa_mites,14.4,KS
1416,SURVEY,2015,JUL THRU SEP,Kansas,20,Disease,0.2,KS
1417,SURVEY,2015,JUL THRU SEP,Kansas,20,Other,14.8,KS
1418,SURVEY,2015,JUL THRU SEP,Kansas,20,Pesticides,14.1,KS
1419,SURVEY,2015,JUL THRU SEP,Kansas,20,Pests_excl_Varroa,16.2,KS
1420,SURVEY,2015,JUL THRU SEP,Kansas,20,Unknown,1.7,KS
1421,SURVEY,2015,JUL THRU SEP,Kansas,20,Varroa_mites,22.5,KS
1422,SURVEY,2015,OCT THRU DEC,Kansas,20,Disease,0.2,KS
1423,SURVEY,2015,OCT THRU DEC,Kansas,20,Other,33.9,KS
1424,SURVEY,2015,OCT THRU DEC,Kansas,20,Pesticides,25.1,KS
1425,SURVEY,2015,OCT THRU DEC,Kansas,20,Pests_excl_Varroa,24.8,KS
1426,SURVEY,2015,OCT THRU DEC,Kansas,20,Unknown,19.0,KS
1427,SURVEY,2015,OCT THRU DEC,Kansas,20,Varroa_mites,44.5,KS
1428,SURVEY,2019,JAN THRU MAR,Kentucky,21,Disease,0.1,KY
1429,SURVEY,2019,JAN THRU MAR,Kentucky,21,Other,10.7,KY
1430,SURVEY,2019,JAN THRU MAR,Kentucky,21,Pesticides,5.3,KY
1431,SURVEY,2019,JAN THRU MAR,Kentucky,21,Pests_excl_Varroa,12.9,KY
1432,SURVEY,2019,JAN THRU MAR,Kentucky,21,Unknown,4.6,KY
1433,SURVEY,2019,JAN THRU MAR,Kentucky,21,Varroa_mites,21.6,KY
1434,SURVEY,2018,JAN THRU MAR,Kentucky,21,Disease,0.9,KY
1435,SURVEY,2018,JAN THRU MAR,Kentucky,21,Other,8.0,KY
1436,SURVEY,2018,JAN THRU MAR,Kentucky,21,Pesticides,11.0,KY
1437,SURVEY,2018,JAN THRU MAR,Kentucky,21,Pests_excl_Varroa,29.6,KY
1438,SURVEY,2018,JAN THRU MAR,Kentucky,21,Unknown,5.9,KY
1439,SURVEY,2018,JAN THRU MAR,Kentucky,21,Varroa_mites,43.0,KY
1440,SURVEY,2018,APR THRU JUN,Kentucky,21,Disease,0.6,KY
1441,SURVEY,2018,APR THRU JUN,Kentucky,21,Other,4.1,KY
1442,SURVEY,2018,APR THRU JUN,Kentucky,21,Pesticides,1.0,KY
1443,SURVEY,2018,APR THRU JUN,Kentucky,21,Pests_excl_Varroa,20.2,KY
1444,SURVEY,2018,APR THRU JUN,Kentucky,21,Unknown,5.9,KY
1445,SURVEY,2018,APR THRU JUN,Kentucky,21,Varroa_mites,40.9,KY
1446,SURVEY,2018,JUL THRU SEP,Kentucky,21,Disease,1.6,KY
1447,SURVEY,2018,JUL THRU SEP,Kentucky,21,Other,4.5,KY
1448,SURVEY,2018,JUL THRU SEP,Kentucky,21,Pesticides,1.5,KY
1449,SURVEY,2018,JUL THRU SEP,Kentucky,21,Pests_excl_Varroa,26.5,KY
1450,SURVEY,2018,JUL THRU SEP,Kentucky,21,Unknown,7.6,KY
1451,SURVEY,2018,JUL THRU SEP,Kentucky,21,Varroa_mites,47.1,KY
1452,SURVEY,2018,OCT THRU DEC,Kentucky,21,Disease,1.2,KY
1453,SURVEY,2018,OCT THRU DEC,Kentucky,21,Other,5.5,KY
1454,SURVEY,2018,OCT THRU DEC,Kentucky,21,Pesticides,6.8,KY
1455,SURVEY,2018,OCT THRU DEC,Kentucky,21,Pests_excl_Varroa,41.9,KY
1456,SURVEY,2018,OCT THRU DEC,Kentucky,21,Unknown,4.3,KY
1457,SURVEY,2018,OCT THRU DEC,Kentucky,21,Varroa_mites,57.1,KY
1458,SURVEY,2017,JAN THRU MAR,Kentucky,21,Disease,0.4,KY
1459,SURVEY,2017,JAN THRU MAR,Kentucky,21,Other,16.0,KY
1460,SURVEY,2017,JAN THRU MAR,Kentucky,21,Pesticides,3.8,KY
1461,SURVEY,2017,JAN THRU MAR,Kentucky,21,Pests_excl_Varroa,11.5,KY
1462,SURVEY,2017,JAN THRU MAR,Kentucky,21,Unknown,7.5,KY
1463,SURVEY,2017,JAN THRU MAR,Kentucky,21,Varroa_mites,31.9,KY
1464,SURVEY,2017,APR THRU JUN,Kentucky,21,Disease,1.0,KY
1465,SURVEY,2017,APR THRU JUN,Kentucky,21,Other,4.3,KY
1466,SURVEY,2017,APR THRU JUN,Kentucky,21,Pesticides,4.5,KY
1467,SURVEY,2017,APR THRU JUN,Kentucky,21,Pests_excl_Varroa,11.6,KY
1468,SURVEY,2017,APR THRU JUN,Kentucky,21,Unknown,4.9,KY
1469,SURVEY,2017,APR THRU JUN,Kentucky,21,Varroa_mites,25.7,KY
1470,SURVEY,2017,JUL THRU SEP,Kentucky,21,Disease,4.6,KY
1471,SURVEY,2017,JUL THRU SEP,Kentucky,21,Other,10.3,KY
1472,SURVEY,2017,JUL THRU SEP,Kentucky,21,Pesticides,0.6,KY
1473,SURVEY,2017,JUL THRU SEP,Kentucky,21,Pests_excl_Varroa,39.2,KY
1474,SURVEY,2017,JUL THRU SEP,Kentucky,21,Unknown,6.2,KY
1475,SURVEY,2017,JUL THRU SEP,Kentucky,21,Varroa_mites,46.4,KY
1476,SURVEY,2017,OCT THRU DEC,Kentucky,21,Disease,0.5,KY
1477,SURVEY,2017,OCT THRU DEC,Kentucky,21,Other,5.6,KY
1478,SURVEY,2017,OCT THRU DEC,Kentucky,21,Pesticides,6.5,KY
1479,SURVEY,2017,OCT THRU DEC,Kentucky,21,Pests_excl_Varroa,24.4,KY
1480,SURVEY,2017,OCT THRU DEC,Kentucky,21,Unknown,19.1,KY
1481,SURVEY,2017,OCT THRU DEC,Kentucky,21,Varroa_mites,54.3,KY
1482,SURVEY,2016,JAN THRU MAR,Kentucky,21,Disease,0.7,KY
1483,SURVEY,2016,JAN THRU MAR,Kentucky,21,Other,12.5,KY
1484,SURVEY,2016,JAN THRU MAR,Kentucky,21,Pesticides,6.3,KY
1485,SURVEY,2016,JAN THRU MAR,Kentucky,21,Pests_excl_Varroa,9.0,KY
1486,SURVEY,2016,JAN THRU MAR,Kentucky,21,Unknown,8.4,KY
1487,SURVEY,2016,JAN THRU MAR,Kentucky,21,Varroa_mites,23.6,KY
1488,SURVEY,2016,APR THRU JUN,Kentucky,21,Disease,1.7,KY
1489,SURVEY,2016,APR THRU JUN,Kentucky,21,Other,16.0,KY
1490,SURVEY,2016,APR THRU JUN,Kentucky,21,Pesticides,28.4,KY
1491,SURVEY,2016,APR THRU JUN,Kentucky,21,Pests_excl_Varroa,36.1,KY
1492,SURVEY,2016,APR THRU JUN,Kentucky,21,Unknown,3.8,KY
1493,SURVEY,2016,APR THRU JUN,Kentucky,21,Varroa_mites,38.9,KY
1494,SURVEY,2016,JUL THRU SEP,Kentucky,21,Disease,0.9,KY
1495,SURVEY,2016,JUL THRU SEP,Kentucky,21,Other,7.4,KY
1496,SURVEY,2016,JUL THRU SEP,Kentucky,21,Pesticides,11.5,KY
1497,SURVEY,2016,JUL THRU SEP,Kentucky,21,Pests_excl_Varroa,25.7,KY
1498,SURVEY,2016,JUL THRU SEP,Kentucky,21,Unknown,4.5,KY
1499,SURVEY,2016,JUL THRU SEP,Kentucky,21,Varroa_mites,42.3,KY
1500,SURVEY,2016,OCT THRU DEC,Kentucky,21,Disease,3.3,KY
1501,SURVEY,2016,OCT THRU DEC,Kentucky,21,Other,10.3,KY
1502,SURVEY,2016,OCT THRU DEC,Kentucky,21,Pesticides,3.0,KY
1503,SURVEY,2016,OCT THRU DEC,Kentucky,21,Pests_excl_Varroa,22.3,KY
1504,SURVEY,2016,OCT THRU DEC,Kentucky,21,Unknown,5.7,KY
